Sport,Game_Type,Entry_Key,Entry,Contest_Key,Contest_Date_EST,Place,Points,Winnings_Non_Ticket,Winnings_Ticket,Contest_Entries,Entry_Fee,Prize_Pool,Places_Paid
MLB,Showdown Captain Mode,2678732555,MLB Showdown $300 Quarter Jukebox [Just $0.25!] (SF vs PIT),108033552,5/14/21 18:35,964,60.5,$0.00 ,$0.00 ,1426,$0.25 ,$300.00 ,329
MLB,Showdown Captain Mode,2678732530,MLB Showdown $1K Quarter Jukebox [Just $0.25!]  (KC vs CWS),108033540,5/14/21 15:10,1395,51.2,$0.00 ,$0.00 ,4756,$0.25 ,"$1,000.00 ",1104
MLB,Showdown Captain Mode,2677501989,MLB Showdown $500 Quarter Jukebox [Just $0.25!] (CLE vs SEA),107984087,5/13/21 22:10,527,48,$0.13 ,$0.00 ,2378,$0.25 ,$500.00 ,536
MLB,Classic,2677502263,MLB $750 Quarter Jukebox [Just $0.25!] (Night),107992539,5/13/21 21:40,968,105.9,$0.00 ,$0.00 ,3567,$0.25 ,$750.00 ,812
MLB,Tiers,2677476238,MLB Tiers $750 Quarter Jukebox [Just $0.25!] (1/2),107984059,5/13/21 19:10,3542,0,$0.00 ,$0.00 ,3567,$0.25 ,$750.00 ,812
MLB,Tiers,2677476239,MLB Tiers $750 Quarter Jukebox [Just $0.25!] (2/2),107984059,5/13/21 19:10,3542,0,$0.00 ,$0.00 ,3567,$0.25 ,$750.00 ,812
MLB,Classic,2677476341,MLB $3K Quarter Jukebox [Just $0.25!] (1/2),107983825,5/13/21 19:10,14194,0,$0.00 ,$0.00 ,14268,$0.25 ,"$3,000.00 ",3419
MLB,Classic,2677476342,MLB $3K Quarter Jukebox [Just $0.25!] (2/2),107983825,5/13/21 19:10,14194,0,$0.00 ,$0.00 ,14268,$0.25 ,"$3,000.00 ",3419
NBA,Tiers,2677507621,NBA Tiers $2K Quarter Jukebox [Just $0.25!] (4/4),107971096,5/13/21 19:00,5158,258.25,$0.00 ,$0.00 ,9512,$0.25 ,"$2,000.00 ",2266
NBA,Tiers,2677507618,NBA Tiers $2K Quarter Jukebox [Just $0.25!] (1/4),107971096,5/13/21 19:00,6509,248,$0.00 ,$0.00 ,9512,$0.25 ,"$2,000.00 ",2266
NBA,Tiers,2677507620,NBA Tiers $2K Quarter Jukebox [Just $0.25!] (3/4),107971096,5/13/21 19:00,7393,238,$0.00 ,$0.00 ,9512,$0.25 ,"$2,000.00 ",2266
NBA,Tiers,2677507619,NBA Tiers $2K Quarter Jukebox [Just $0.25!] (2/4),107971096,5/13/21 19:00,7688,234.75,$0.00 ,$0.00 ,9512,$0.25 ,"$2,000.00 ",2266
NBA,Classic,2677502472,NBA $5K Quarter Jukebox [Just $0.25!] (1/2),107969654,5/13/21 19:00,5170,279.5,$0.50 ,$0.00 ,23781,$0.25 ,"$5,000.00 ",5705
NBA,Classic,2677502473,NBA $5K Quarter Jukebox [Just $0.25!] (2/2),107969654,5/13/21 19:00,5984,276.25,$0.00 ,$0.00 ,23781,$0.25 ,"$5,000.00 ",5705
MLB,Showdown Captain Mode,2677491869,MLB Showdown $300 Quarter Jukebox [Just $0.25!] (CIN vs COL),107984084,5/13/21 20:40,276,74.5,$0.50 ,$0.00 ,1426,$0.25 ,$300.00 ,329
MLB,Short Slate,2677475979,MLB Short Slate $200 Quarter Jukebox [Just $0.25!] (Turbo),107984068,5/13/21 19:10,939,0,$0.00 ,$0.00 ,951,$0.25 ,$200.00 ,222
MLB,Showdown Captain Mode,2677476278,MLB Showdown $300 Quarter Jukebox [Just $0.25!] (SF vs PIT),107984050,5/13/21 18:35,795,49.55,$0.00 ,$0.00 ,1426,$0.25 ,$300.00 ,329
MLB,Showdown Captain Mode,2677476269,MLB Showdown $300 Quarter Jukebox [Just $0.25!] (MIN vs CWS),107984041,5/13/21 14:10,1392,0,$0.00 ,$0.00 ,1426,$0.25 ,$300.00 ,329
MLB,Tiers,2677507300,MLB Tiers $500 Quarter Jukebox [Just $0.25!] (Early) (1/2),107984005,5/13/21 12:20,1422,44,$0.00 ,$0.00 ,2378,$0.25 ,$500.00 ,536
MLB,Tiers,2677507301,MLB Tiers $500 Quarter Jukebox [Just $0.25!] (Early) (2/2),107984005,5/13/21 12:20,2158,32,$0.00 ,$0.00 ,2378,$0.25 ,$500.00 ,536
MLB,Classic,2677502027,MLB $2K Quarter Jukebox [Just $0.25!] (Early) (1/2),107983870,5/13/21 12:20,365,132.15,$1.00 ,$0.00 ,9512,$0.25 ,"$2,000.00 ",2266
MLB,Classic,2677502028,MLB $2K Quarter Jukebox [Just $0.25!] (Early) (2/2),107983870,5/13/21 12:20,7900,83.9,$0.00 ,$0.00 ,9512,$0.25 ,"$2,000.00 ",2266
MLB,Showdown Captain Mode,2677476260,MLB Showdown $300 Quarter Jukebox [Just $0.25!] (PHI vs WAS),107984023,5/13/21 13:05,1290,27.5,$0.00 ,$0.00 ,1426,$0.25 ,$300.00 ,329
MLB,Showdown Captain Mode,2677507326,MLB Showdown $400 Quarter Jukebox [Just $0.25!] (TOR vs ATL),107984014,5/13/21 12:20,263,70,$0.50 ,$0.00 ,1902,$0.25 ,$400.00 ,442
NBA,Tiers,2676087209,NBA Tiers $1K Quarter Jukebox [Just $0.25!]  (Night),107920519,5/12/21 21:30,2675,188.5,$0.00 ,$0.00 ,4756,$0.25 ,"$1,000.00 ",1104
NBA,Classic,2676086655,NBA $5K Quarter Jukebox [Just $0.25!] (1/2),107920997,5/12/21 19:00,14983,262.25,$0.00 ,$0.00 ,23781,$0.25 ,"$5,000.00 ",5705
NBA,Classic,2676086656,NBA $5K Quarter Jukebox [Just $0.25!] (2/2),107920997,5/12/21 19:00,14983,262.25,$0.00 ,$0.00 ,23781,$0.25 ,"$5,000.00 ",5705
NBA,Tiers,2676086618,NBA Tiers $2.5K Quarter Jukebox [Just $0.25!] (2/4),107922727,5/12/21 19:00,4789,255.25,$0.00 ,$0.00 ,11890,$0.25 ,"$2,500.00 ",2846
NBA,Tiers,2676086617,NBA Tiers $2.5K Quarter Jukebox [Just $0.25!] (1/4),107922727,5/12/21 19:00,7205,244,$0.00 ,$0.00 ,11890,$0.25 ,"$2,500.00 ",2846
NBA,Tiers,2676086619,NBA Tiers $2.5K Quarter Jukebox [Just $0.25!] (3/4),107922727,5/12/21 19:00,8010,240.75,$0.00 ,$0.00 ,11890,$0.25 ,"$2,500.00 ",2846
NBA,Tiers,2676086620,NBA Tiers $2.5K Quarter Jukebox [Just $0.25!] (4/4),107922727,5/12/21 19:00,9168,235,$0.00 ,$0.00 ,11890,$0.25 ,"$2,500.00 ",2846
MLB,Showdown Captain Mode,2676086481,MLB Showdown $500 Quarter Jukebox [Just $0.25!] (SEA vs LAD),107932160,5/12/21 22:10,1307,51.93,$0.00 ,$0.00 ,2378,$0.25 ,$500.00 ,536
MLB,Classic,2676086517,MLB $3K Quarter Jukebox [Just $0.25!] (1/2),107932616,5/12/21 19:05,11014,87.05,$0.00 ,$0.00 ,14268,$0.25 ,"$3,000.00 ",3419
MLB,Classic,2676086518,MLB $3K Quarter Jukebox [Just $0.25!] (2/2),107932616,5/12/21 19:05,14154,0,$0.00 ,$0.00 ,14268,$0.25 ,"$3,000.00 ",3419
MLB,Tiers,2676064860,MLB Tiers $750 Quarter Jukebox [Just $0.25!] (3/3),107932132,5/12/21 19:05,1998,40,$0.00 ,$0.00 ,3567,$0.25 ,$750.00 ,812
MLB,Tiers,2676064859,MLB Tiers $750 Quarter Jukebox [Just $0.25!] (2/3),107932132,5/12/21 19:05,2260,38,$0.00 ,$0.00 ,3567,$0.25 ,$750.00 ,812
MLB,Tiers,2676064858,MLB Tiers $750 Quarter Jukebox [Just $0.25!] (1/3),107932132,5/12/21 19:05,2626,33,$0.00 ,$0.00 ,3567,$0.25 ,$750.00 ,812
MLB,Short Slate,2676064816,MLB Short Slate $200 Quarter Jukebox [Just $0.25!] (Turbo),107932150,5/12/21 20:10,888,40.9,$0.00 ,$0.00 ,951,$0.25 ,$200.00 ,222
MLB,Showdown Captain Mode,2676086471,MLB Showdown $300 Quarter Jukebox [Just $0.25!] (LAA vs HOU),107932158,5/12/21 20:10,875,44,$0.00 ,$0.00 ,1426,$0.25 ,$300.00 ,329
MLB,Showdown Captain Mode,2676064900,MLB Showdown $300 Quarter Jukebox [Just $0.25!] (OAK vs BOS),107932123,5/12/21 19:10,863,42,$0.00 ,$0.00 ,1426,$0.25 ,$300.00 ,329
MLB,Showdown Captain Mode,2676064891,MLB Showdown $300 Quarter Jukebox [Just $0.25!] (SD vs COL),107932114,5/12/21 15:10,272,58.03,$0.50 ,$0.00 ,1426,$0.25 ,$300.00 ,329
MLB,Showdown Captain Mode,2676064881,MLB Showdown $300 Quarter Jukebox [Just $0.25!] (CHC vs CLE),107932105,5/12/21 13:10,786,35.8,$0.00 ,$0.00 ,1426,$0.25 ,$300.00 ,329
MLB,Tiers,2676086331,MLB Tiers $500 Quarter Jukebox [Just $0.25!] (Early) (1/2),107932087,5/12/21 12:10,823,48,$0.00 ,$0.00 ,2378,$0.25 ,$500.00 ,536
MLB,Tiers,2676086332,MLB Tiers $500 Quarter Jukebox [Just $0.25!] (Early) (2/2),107932087,5/12/21 12:10,1793,32,$0.00 ,$0.00 ,2378,$0.25 ,$500.00 ,536
MLB,Classic,2676086498,MLB $2K Quarter Jukebox [Just $0.25!] (Early) (2/2),107932503,5/12/21 12:10,1485,104.9,$0.50 ,$0.00 ,9512,$0.25 ,"$2,000.00 ",2266
MLB,Classic,2676086497,MLB $2K Quarter Jukebox [Just $0.25!] (Early) (1/2),107932503,5/12/21 12:10,2240,99.9,$0.50 ,$0.00 ,9512,$0.25 ,"$2,000.00 ",2266
MLB,Showdown Captain Mode,2676086390,MLB Showdown $400 Quarter Jukebox [Just $0.25!] (BAL vs NYM),107932096,5/12/21 12:10,445,70.5,$0.00 ,$0.00 ,1902,$0.25 ,$400.00 ,442
MLB,Classic,2674781218,MLB $7.5K Quarter Jukebox [Just $0.25!] (1/3),107887236,5/11/21 19:05,10705,99.25,$0.00 ,$0.00 ,27325,$0.25 ,"$7,500.00 ",8550
MLB,Classic,2674781219,MLB $7.5K Quarter Jukebox [Just $0.25!] (2/3),107887236,5/11/21 19:05,10705,99.25,$0.00 ,$0.00 ,27325,$0.25 ,"$7,500.00 ",8550
MLB,Classic,2674781220,MLB $7.5K Quarter Jukebox [Just $0.25!] (3/3),107887236,5/11/21 19:05,27167,0,$0.00 ,$0.00 ,27325,$0.25 ,"$7,500.00 ",8550
MLB,Classic,2674771624,MLB $1K Quarter Jukebox [Just $0.25!]  (Night),107887280,5/11/21 21:40,4625,0,$0.00 ,$0.00 ,4683,$0.25 ,"$1,000.00 ",1104
MLB,Showdown Captain Mode,2674781209,MLB Showdown $750 Quarter Jukebox [Just $0.25!] (SEA vs LAD),107887182,5/11/21 22:10,3029,54.3,$0.00 ,$0.00 ,3567,$0.25 ,$750.00 ,812
NBA,Classic,2674789979,NBA $5K Quarter Jukebox [Just $0.25!] (1/2),107876223,5/11/21 19:00,6774,270,$0.00 ,$0.00 ,23781,$0.25 ,"$5,000.00 ",5705
NBA,Classic,2674789980,NBA $5K Quarter Jukebox [Just $0.25!] (2/2),107876223,5/11/21 19:00,11117,256.5,$0.00 ,$0.00 ,23781,$0.25 ,"$5,000.00 ",5705
NBA,Tiers,2674799181,NBA Tiers $2K Quarter Jukebox [Just $0.25!] (2/4),107876257,5/11/21 19:00,1820,272,$0.50 ,$0.00 ,9512,$0.25 ,"$2,000.00 ",2266
NBA,Tiers,2674799183,NBA Tiers $2K Quarter Jukebox [Just $0.25!] (4/4),107876257,5/11/21 19:00,2601,264,$0.00 ,$0.00 ,9512,$0.25 ,"$2,000.00 ",2266
NBA,Tiers,2674799180,NBA Tiers $2K Quarter Jukebox [Just $0.25!] (1/4),107876257,5/11/21 19:00,3446,257.75,$0.00 ,$0.00 ,9512,$0.25 ,"$2,000.00 ",2266
NBA,Tiers,2674799182,NBA Tiers $2K Quarter Jukebox [Just $0.25!] (3/4),107876257,5/11/21 19:00,5083,245.5,$0.00 ,$0.00 ,9512,$0.25 ,"$2,000.00 ",2266
MLB,Showdown Captain Mode,2674789941,MLB Showdown $300 Quarter Jukebox [Just $0.25!] (SD vs COL),107887207,5/11/21 20:40,1417,0,$0.00 ,$0.00 ,1426,$0.25 ,$300.00 ,329
MLB,Tiers,2674781185,MLB Tiers $300 Quarter Jukebox [Just $0.25!] (1/2),107887173,5/11/21 19:05,345,66,$0.00 ,$0.00 ,1426,$0.25 ,$300.00 ,329
MLB,Tiers,2674781186,MLB Tiers $300 Quarter Jukebox [Just $0.25!] (2/2),107887173,5/11/21 19:05,982,45,$0.00 ,$0.00 ,1426,$0.25 ,$300.00 ,329
MLB,Showdown Captain Mode,2674799139,MLB Showdown $300 Quarter Jukebox [Just $0.25!] (OAK vs BOS),107887198,5/11/21 19:10,1263,28.5,$0.00 ,$0.00 ,1426,$0.25 ,$300.00 ,329
MLB,Short Slate,2674789898,MLB Short Slate $250 Quarter Jukebox [Just $0.25!] (Turbo),107887164,5/11/21 18:10,394,78.2,$0.00 ,$0.00 ,1189,$0.25 ,$250.00 ,273
MLB,Showdown Captain Mode,2674771574,MLB Showdown $300 Quarter Jukebox [Just $0.25!] (CHC vs CLE),107887189,5/11/21 18:10,99,77.05,$0.75 ,$0.00 ,1426,$0.25 ,$300.00 ,329
MLB,Showdown Captain Mode,2674799131,MLB Showdown $1K Quarter Jukebox [Just $0.25!]  (TEX vs SF),107887273,5/11/21 15:45,2973,38,$0.00 ,$0.00 ,4756,$0.25 ,"$1,000.00 ",1104
NBA,Classic,2673595172,NBA $5K Quarter Jukebox [Just $0.25!] (2/2),107834281,5/10/21 19:30,3528,318,$0.50 ,$0.00 ,23781,$0.25 ,"$5,000.00 ",5705
NBA,Classic,2673595171,NBA $5K Quarter Jukebox [Just $0.25!] (1/2),107834281,5/10/21 19:30,11998,291,$0.00 ,$0.00 ,23781,$0.25 ,"$5,000.00 ",5705
NBA,Tiers,2673595160,NBA Tiers $2K Quarter Jukebox [Just $0.25!] (4/4),107834314,5/10/21 19:30,3693,307.5,$0.00 ,$0.00 ,9512,$0.25 ,"$2,000.00 ",2266
NBA,Tiers,2673595158,NBA Tiers $2K Quarter Jukebox [Just $0.25!] (2/4),107834314,5/10/21 19:30,4781,300.25,$0.00 ,$0.00 ,9512,$0.25 ,"$2,000.00 ",2266
NBA,Tiers,2673595159,NBA Tiers $2K Quarter Jukebox [Just $0.25!] (3/4),107834314,5/10/21 19:30,5069,297.5,$0.00 ,$0.00 ,9512,$0.25 ,"$2,000.00 ",2266
NBA,Tiers,2673595157,NBA Tiers $2K Quarter Jukebox [Just $0.25!] (1/4),107834314,5/10/21 19:30,5815,290.5,$0.00 ,$0.00 ,9512,$0.25 ,"$2,000.00 ",2266
MLB,Classic,2673595099,MLB $3K Quarter Jukebox [Just $0.25!] (2/2),107828463,5/10/21 18:35,1674,131.75,$0.50 ,$0.00 ,14268,$0.25 ,"$3,000.00 ",3419
MLB,Classic,2673595098,MLB $3K Quarter Jukebox [Just $0.25!] (1/2),107828463,5/10/21 18:35,3405,117.45,$0.50 ,$0.00 ,14268,$0.25 ,"$3,000.00 ",3419
MLB,Tiers,2673594861,MLB Tiers $1K Quarter Jukebox [Just $0.25!]  (1/3),107828725,5/10/21 18:35,167,72,$0.75 ,$0.00 ,4756,$0.25 ,"$1,000.00 ",1104
MLB,Tiers,2673594863,MLB Tiers $1K Quarter Jukebox [Just $0.25!]  (3/3),107828725,5/10/21 18:35,1863,55,$0.00 ,$0.00 ,4756,$0.25 ,"$1,000.00 ",1104
MLB,Tiers,2673594862,MLB Tiers $1K Quarter Jukebox [Just $0.25!]  (2/3),107828725,5/10/21 18:35,3075,48,$0.00 ,$0.00 ,4756,$0.25 ,"$1,000.00 ",1104
MLB,Snake,2674302182,MLB Snake $1 6-Player,107882048,5/10/21 18:35,2,81,$1.60 ,$0.00 ,6,$1.00 ,$5.40 ,2
MLB,Classic,2673588667,MLB $750 Quarter Jukebox [Just $0.25!] (Night),107828789,5/10/21 21:40,1112,99.45,$0.00 ,$0.00 ,3567,$0.25 ,$750.00 ,812
MLB,Showdown Captain Mode,2673588604,MLB Showdown $500 Quarter Jukebox [Just $0.25!] (TEX vs SF),107828779,5/10/21 21:45,171,80.23,$0.75 ,$0.00 ,2378,$0.25 ,$500.00 ,536
MLB,Snake Showdown,2674336921,MLB Snake Showdown $1 3-Player (TEX vs SF Snake),107882018,5/10/21 21:45,3,7,$0.00 ,$0.00 ,3,$1.00 ,$2.70 ,1
MLB,Showdown Captain Mode,2673569032,MLB Showdown $300 Quarter Jukebox [Just $0.25!] (LAA vs HOU),107828752,5/10/21 20:10,31,99,$1.00 ,$0.00 ,1426,$0.25 ,$300.00 ,329
MLB,Showdown Captain Mode,2673569027,MLB Showdown $400 Quarter Jukebox [Just $0.25!] (BOS vs BAL),107828741,5/10/21 19:05,1029,32,$0.00 ,$0.00 ,1902,$0.25 ,$400.00 ,442
NBA,Tiers,2672275426,NBA Tiers $2K Quarter Jukebox [Just $0.25!] (4/4),107782190,5/9/21 19:00,3205,225.5,$0.00 ,$0.00 ,9512,$0.25 ,"$2,000.00 ",2266
NBA,Tiers,2672275424,NBA Tiers $2K Quarter Jukebox [Just $0.25!] (2/4),107782190,5/9/21 19:00,3442,223.5,$0.00 ,$0.00 ,9512,$0.25 ,"$2,000.00 ",2266
NBA,Tiers,2672275423,NBA Tiers $2K Quarter Jukebox [Just $0.25!] (1/4),107782190,5/9/21 19:00,4873,215,$0.00 ,$0.00 ,9512,$0.25 ,"$2,000.00 ",2266
NBA,Tiers,2672275425,NBA Tiers $2K Quarter Jukebox [Just $0.25!] (3/4),107782190,5/9/21 19:00,6271,207.25,$0.00 ,$0.00 ,9512,$0.25 ,"$2,000.00 ",2266
NBA,Classic,2672282879,NBA $5K Quarter Jukebox [Just $0.25!] (2/2),107782159,5/9/21 19:00,3307,267.25,$0.50 ,$0.00 ,23781,$0.25 ,"$5,000.00 ",5705
NBA,Classic,2672282878,NBA $5K Quarter Jukebox [Just $0.25!] (1/2),107782159,5/9/21 19:00,3785,264.75,$0.50 ,$0.00 ,23781,$0.25 ,"$5,000.00 ",5705
MLB,Showdown Captain Mode,2672269824,MLB Showdown $1K Quarter Jukebox [Just $0.25!]  (PHI vs ATL),107786741,5/9/21 19:08,3482,35.9,$0.00 ,$0.00 ,4756,$0.25 ,"$1,000.00 ",1104
MLB,Tiers,2672275218,MLB Tiers $300 Quarter Jukebox [Just $0.25!] (Afternoon) (2/2),107781138,5/9/21 16:05,1081,29,$0.00 ,$0.00 ,1426,$0.25 ,$300.00 ,329
MLB,Tiers,2672275217,MLB Tiers $300 Quarter Jukebox [Just $0.25!] (Afternoon) (1/2),107781138,5/9/21 16:05,1194,26,$0.00 ,$0.00 ,1426,$0.25 ,$300.00 ,329
MLB,Classic,2672282780,MLB $1.5K Quarter Jukebox [Just $0.25!] (Afternoon) (1/2),107781162,5/9/21 16:05,2385,87.4,$0.00 ,$0.00 ,6947,$0.25 ,"$1,500.00 ",1706
MLB,Classic,2672282781,MLB $1.5K Quarter Jukebox [Just $0.25!] (Afternoon) (2/2),107781162,5/9/21 16:05,4954,64.25,$0.00 ,$0.00 ,6947,$0.25 ,"$1,500.00 ",1706
MLB,Showdown Captain Mode,2672275279,MLB Showdown $300 Quarter Jukebox [Just $0.25!] (SD vs SF),107781150,5/9/21 16:05,979,29.85,$0.00 ,$0.00 ,1421,$0.25 ,$300.00 ,329
NBA,Classic,2672260832,NBA $2.5K Quarter Jukebox [Just $0.25!] (Early),107782113,5/9/21 13:00,1531,290.25,$0.50 ,$0.00 ,11890,$0.25 ,"$2,500.00 ",2846
MLB,Short Slate,2672282602,MLB Short Slate $200 Quarter Jukebox [Just $0.25!] (Turbo),107781134,5/9/21 14:20,153,90,$0.50 ,$0.00 ,951,$0.25 ,$200.00 ,222
MLB,Classic,2672269939,MLB $3K Quarter Jukebox [Just $0.25!] (1/3),107780962,5/9/21 13:05,6221,93.85,$0.00 ,$0.00 ,14268,$0.25 ,"$3,000.00 ",3419
MLB,Classic,2672269941,MLB $3K Quarter Jukebox [Just $0.25!] (3/3),107780962,5/9/21 13:05,13014,61.1,$0.00 ,$0.00 ,14268,$0.25 ,"$3,000.00 ",3419
MLB,Classic,2672269940,MLB $3K Quarter Jukebox [Just $0.25!] (2/3),107780962,5/9/21 13:05,13231,59.15,$0.00 ,$0.00 ,14268,$0.25 ,"$3,000.00 ",3419
MLB,Classic,2672863287,MLB $2.5K Daily Dollar [Single Entry],107780972,5/9/21 13:05,1240,94.45,$0.00 ,$0.00 ,2972,$1.00 ,"$2,500.00 ",768
MLB,Tiers,2672269782,MLB Tiers $750 Quarter Jukebox [Just $0.25!] (1/3),107781097,5/9/21 13:05,470,61,$0.50 ,$0.00 ,3567,$0.25 ,$750.00 ,812
MLB,Tiers,2672275212,MLB Tiers $750 Quarter Jukebox [Just $0.25!] (3/3),107781097,5/9/21 13:05,656,58,$0.50 ,$0.00 ,3567,$0.25 ,$750.00 ,812
MLB,Tiers,2672275211,MLB Tiers $750 Quarter Jukebox [Just $0.25!] (2/3),107781097,5/9/21 13:05,3303,25,$0.00 ,$0.00 ,3567,$0.25 ,$750.00 ,812
MLB,Showdown Captain Mode,2672275271,MLB Showdown $300 Quarter Jukebox [Just $0.25!] (TOR vs HOU),107781125,5/9/21 14:10,967,41.35,$0.00 ,$0.00 ,1426,$0.25 ,$300.00 ,329
MLB,Showdown Captain Mode,2672269793,MLB Showdown $500 Quarter Jukebox [Just $0.25!] (WAS vs NYY),107781106,5/9/21 13:05,1882,35,$0.00 ,$0.00 ,2378,$0.25 ,$500.00 ,536
NBA,Tiers,2670826104,NBA Tiers $2K Quarter Jukebox [Just $0.25!] (1/4),107729723,5/8/21 19:00,1119,318.75,$0.50 ,$0.00 ,9512,$0.25 ,"$2,000.00 ",2266
NBA,Tiers,2670826106,NBA Tiers $2K Quarter Jukebox [Just $0.25!] (3/4),107729723,5/8/21 19:00,1217,317,$0.50 ,$0.00 ,9512,$0.25 ,"$2,000.00 ",2266
NBA,Tiers,2670826107,NBA Tiers $2K Quarter Jukebox [Just $0.25!] (4/4),107729723,5/8/21 19:00,6916,256.25,$0.00 ,$0.00 ,9512,$0.25 ,"$2,000.00 ",2266
NBA,Tiers,2670826105,NBA Tiers $2K Quarter Jukebox [Just $0.25!] (2/4),107729723,5/8/21 19:00,7211,252.75,$0.00 ,$0.00 ,9512,$0.25 ,"$2,000.00 ",2266
NBA,Classic,2670826130,NBA AutoZone Hoops Challenge,107525412,5/8/21 19:00,882,323.75,$1.00 ,$0.00 ,15675,$0.00 ,"$2,500.00 ",1469
NBA,Classic,2670826138,NBA $5K Quarter Jukebox [Just $0.25!] (2/2),107729692,5/8/21 19:00,697,343.25,$1.00 ,$0.00 ,23781,$0.25 ,"$5,000.00 ",5705
NBA,Classic,2670826137,NBA $5K Quarter Jukebox [Just $0.25!] (1/2),107729692,5/8/21 19:00,11822,274.5,$0.00 ,$0.00 ,23781,$0.25 ,"$5,000.00 ",5705
MLB,Showdown Captain Mode,2670809557,MLB Showdown $1K Quarter Jukebox [Just $0.25!]  (LAD vs LAA),107744343,5/8/21 21:07,2248,61,$0.00 ,$0.00 ,4756,$0.25 ,"$1,000.00 ",1104
MLB,Classic,2670819741,MLB $2.5K Quarter Jukebox [Just $0.25!] (3/3),107744194,5/8/21 19:05,2284,135.6,$0.50 ,$0.00 ,11890,$0.25 ,"$2,500.00 ",2846
MLB,Classic,2670819739,MLB $2.5K Quarter Jukebox [Just $0.25!] (1/3),107744194,5/8/21 19:05,4377,123.45,$0.00 ,$0.00 ,11890,$0.25 ,"$2,500.00 ",2846
MLB,Classic,2670819740,MLB $2.5K Quarter Jukebox [Just $0.25!] (2/3),107744194,5/8/21 19:05,7611,105.8,$0.00 ,$0.00 ,11890,$0.25 ,"$2,500.00 ",2846
MLB,Tiers,2670833847,MLB Tiers $300 Quarter Jukebox [Just $0.25!] (1/2),107744269,5/8/21 19:05,85,79,$0.75 ,$0.00 ,1426,$0.25 ,$300.00 ,329
MLB,Tiers,2670833848,MLB Tiers $300 Quarter Jukebox [Just $0.25!] (2/2),107744269,5/8/21 19:05,262,69,$0.50 ,$0.00 ,1426,$0.25 ,$300.00 ,329
MLB,Showdown Captain Mode,2670833952,MLB Showdown $300 Quarter Jukebox [Just $0.25!] (TOR vs HOU),107744311,5/8/21 19:10,1364,0,$0.00 ,$0.00 ,1383,$0.25 ,$300.00 ,329
MMA,Classic,2671261582,"MMA Risk-Free $3 [Single Entry, $30K + Cash Back!]",107767497,5/8/21 18:00,11448,181.05,$3.00 ,$0.00 ,11890,$3.00 ,"$57,180.00 ",11890
MLB,Showdown Captain Mode,2670819655,MLB Showdown $300 Quarter Jukebox [Just $0.25!] (CIN vs CLE),107744302,5/8/21 18:10,525,60.5,$0.00 ,$0.00 ,1426,$0.25 ,$300.00 ,329
MLB,Short Slate,2670809459,MLB Short Slate $300 Quarter Jukebox [Just $0.25!] (Turbo),107744330,5/8/21 18:10,452,74.2,$0.00 ,$0.00 ,1387,$0.25 ,$300.00 ,329
MLB,Classic,2670833999,MLB $750 Quarter Jukebox [Just $0.25!] (Afternoon),107744324,5/8/21 16:05,2974,79.3,$0.00 ,$0.00 ,3567,$0.25 ,$750.00 ,812
MLB,Tiers,2670825790,MLB Tiers $300 Quarter Jukebox [Just $0.25!] (Early) (1/2),107744277,5/8/21 13:05,834,36,$0.00 ,$0.00 ,1426,$0.25 ,$300.00 ,329
MLB,Tiers,2670825791,MLB Tiers $300 Quarter Jukebox [Just $0.25!] (Early) (2/2),107744277,5/8/21 13:05,1334,18,$0.00 ,$0.00 ,1426,$0.25 ,$300.00 ,329
MLB,Classic,2670809597,MLB $2K Quarter Jukebox [Just $0.25!] (Early) (3/3),107744239,5/8/21 13:05,6549,80.3,$0.00 ,$0.00 ,9512,$0.25 ,"$2,000.00 ",2266
MLB,Classic,2670809596,MLB $2K Quarter Jukebox [Just $0.25!] (Early) (2/3),107744239,5/8/21 13:05,6894,77.85,$0.00 ,$0.00 ,9512,$0.25 ,"$2,000.00 ",2266
MLB,Classic,2670809595,MLB $2K Quarter Jukebox [Just $0.25!] (Early) (1/3),107744239,5/8/21 13:05,6955,77.25,$0.00 ,$0.00 ,9512,$0.25 ,"$2,000.00 ",2266
MLB,Showdown Captain Mode,2670833936,MLB Showdown $300 Quarter Jukebox [Just $0.25!] (SD vs SF),107744293,5/8/21 16:05,1111,42.6,$0.00 ,$0.00 ,1426,$0.25 ,$300.00 ,329
MLB,Showdown Captain Mode,2670819630,MLB Showdown $300 Quarter Jukebox [Just $0.25!] (PIT vs CHC),107744284,5/8/21 14:20,1219,25,$0.00 ,$0.00 ,1426,$0.25 ,$300.00 ,329
MLB,Showdown Captain Mode,2670809514,MLB Showdown $300 Quarter Jukebox [Just $0.25!] (WAS vs NYY),107744260,5/8/21 13:05,1229,36.5,$0.00 ,$0.00 ,1426,$0.25 ,$300.00 ,329
NBA,Tiers,2669486401,NBA Tiers $2K Quarter Jukebox [Just $0.25!] (1/4),107686092,5/7/21 19:00,2658,267.25,$0.00 ,$0.00 ,9512,$0.25 ,"$2,000.00 ",2266
NBA,Tiers,2669486402,NBA Tiers $2K Quarter Jukebox [Just $0.25!] (2/4),107686092,5/7/21 19:00,2711,266.5,$0.00 ,$0.00 ,9512,$0.25 ,"$2,000.00 ",2266
NBA,Tiers,2669486403,NBA Tiers $2K Quarter Jukebox [Just $0.25!] (3/4),107686092,5/7/21 19:00,5148,249.25,$0.00 ,$0.00 ,9512,$0.25 ,"$2,000.00 ",2266
